image_name,ground_truth,svm_preds,nn_preds,nn_score_0,nn_score_1,nn_score_2,nn_score_3,nn_score_4,top_2_difference_under_0.02
330.jpg,2,2,2,4.183104e-05,2.6671443e-34,0.5446496,0.00014954522,1.3460065e-30,False
331.jpg,0,3,0,0.85918766,1.0393041e-30,6.622159e-14,0.79535186,2.2990642e-34,False
332.jpg,0,3,0,1.0,1.5171011e-30,1.5119429e-29,0.99425465,0.0,True
333.jpg,0,3,0,0.99995923,0.0,6.494141e-09,3.1788157e-09,0.0,False
334.jpg,2,2,2,1.3991039e-35,1.6469041e-23,1.0,9.543787e-14,0.0,False
335.jpg,0,0,0,1.0,1.9772032e-36,2.1661123e-15,1.5575924e-09,2.2327637e-33,False
336.jpg,0,2,2,3.35148e-07,4.5755127e-28,0.9978982,0.0004586555,6.418745e-37,False
337.jpg,2,2,2,2.2092121e-13,8.671553e-18,1.0,4.0750825e-17,4.269175e-36,False
338.jpg,2,2,2,9.8299216e-30,1.0805275e-31,0.99999607,0.121692464,5.4830437e-37,False
339.jpg,2,2,2,3.57779e-31,1.23081115e-20,1.0,0.9246392,7.795711e-30,False
34.jpg,2,2,2,8.14233e-30,1.2662189e-21,0.9989267,3.309555e-11,4.1429975e-33,False
340.jpg,3,3,3,3.0982208e-09,0.0,2.3192307e-16,0.99999905,0.0,False
341.jpg,1,1,1,6.508449e-28,1.0,5.851631e-06,9.3670235e-07,6.5581467e-35,False
343.jpg,1,1,1,8.3445835e-30,1.0,0.0,3.2615328e-23,4.1386473e-36,False
344.jpg,3,1,1,1.0187867e-29,0.017503062,2.172993e-27,1.4693314e-05,7.853301e-34,True
345.jpg,0,2,2,2.865173e-35,3.064595e-14,0.99998534,0.0014821993,1.0107616e-30,False
346.jpg,3,3,3,1.3410227e-18,9.441687e-33,5.3493176e-20,0.007804265,9.011473e-36,True
347.jpg,2,3,3,3.372544e-23,7.616676e-19,2.8451755e-13,0.99994934,6.546226e-27,False
348.jpg,3,2,2,4.6882672e-15,7.312617e-30,0.9999999,8.826464e-09,9.252492e-35,False
349.jpg,1,1,1,1.5209122e-25,1.0,8.825797e-34,1.3901615e-34,4.9037693e-37,False
35.jpg,3,3,3,3.815441e-26,1.3885158e-38,2.3457743e-11,0.99975926,3.6407373e-31,False
350.jpg,3,3,3,1.8223642e-32,6.5717338e-31,7.117078e-16,0.9993267,4.1588897e-28,False
351.jpg,1,1,1,4.7542843e-18,1.0,1.04844655e-23,4.8268166e-17,2.20447e-34,False
352.jpg,3,3,3,1.4773394e-24,0.0,2.2475033e-08,0.96839416,1.2542634e-35,False
353.jpg,0,0,0,1.0,6.5293965e-33,8.672294e-30,6.741118e-06,0.0,False
354.jpg,3,2,2,0.7627408,1.9384219e-35,1.0,9.056842e-10,3.9380256e-27,False
355.jpg,3,3,0,0.4625721,0.0,2.5827289e-08,0.18344535,3.8516854e-30,False
356.jpg,2,2,2,4.4080382e-21,1.8662576e-16,1.0,0.0024604918,1.4741026e-24,False
357.jpg,0,0,0,1.0,0.0,4.492115e-29,3.3315502e-15,8.499666e-36,False
358.jpg,2,2,2,1.5136544e-32,0.0,1.0,6.7587776e-13,5.485327e-36,False
359.jpg,1,1,1,3.1968365e-32,0.9993129,1.5884018e-19,2.9657178e-17,3.8948504e-34,False
36.jpg,1,1,1,2.3330225e-29,1.0,7.000044e-35,5.857142e-23,4.9584117e-38,False
360.jpg,0,3,3,0.99732023,0.0,8.677686e-23,0.99996865,5.3685726e-28,True
361.jpg,2,2,2,1.834049e-36,8.818037e-31,1.0,1.0,6.245992e-37,True
362.jpg,0,0,0,1.0,6.01574e-39,9.805561e-26,1.0528778e-07,2.6524876e-38,False
363.jpg,0,0,0,1.0,0.0,8.74525e-22,1.6220643e-08,0.0,False
364.jpg,2,2,2,1.0720244e-09,7.202942e-33,0.99999607,2.266989e-08,1.2561142e-31,False
365.jpg,3,3,3,1.881185e-13,0.0,2.5868552e-08,0.6531664,1.2254487e-32,False
366.jpg,3,3,3,8.684657e-08,0.0,2.0707601e-07,0.9999969,3.3191298e-31,False
367.jpg,0,3,2,0.0009466706,9.8376015e-17,0.04187646,5.634888e-11,3.1758217e-24,False
368.jpg,3,0,3,0.8586717,0.0,7.831966e-20,0.9998166,1.6961478e-35,False
369.jpg,0,0,0,1.0,0.0,3.9609492e-23,0.9973289,1.4976707e-31,True
37.jpg,0,0,0,0.99892163,1.2317623e-31,0.004990181,3.5882404e-12,1.7845983e-37,False
370.jpg,3,4,3,4.790895e-26,5.8109305e-34,0.0,2.803932e-12,1.0704338e-33,True
371.jpg,1,1,1,5.862972e-17,1.0,0.0,5.344213e-22,4.0739374e-37,False
372.jpg,3,3,3,2.3026154e-37,2.730525e-22,0.995846,1.0,2.7737655e-24,True
373.jpg,2,2,2,2.7435277e-27,1.06619744e-07,1.0,6.500906e-13,4.0912107e-36,False
374.jpg,1,1,1,2.5081916e-25,1.0,5.6018446e-28,1.15996774e-14,0.0,False
375.jpg,2,2,2,9.751446e-24,1.0659795e-34,1.0,6.229005e-10,6.327832e-33,False
376.jpg,1,1,1,1.031972e-37,1.0,6.343716e-39,1.4823915e-17,6.318764e-25,False
377.jpg,1,1,1,1.4870572e-26,1.0,0.0,1.1298131e-13,1.4749896e-26,False
378.jpg,0,0,0,1.0,6.530635e-35,1.1319058e-20,2.8168652e-09,5.5059614e-34,False
379.jpg,2,2,2,1.8066186e-31,4.1855754e-23,1.0,3.0807182e-10,7.335776e-38,False
38.jpg,3,3,3,7.725968e-28,1.2115588e-19,1.6914012e-10,0.99779475,1.8656147e-26,False
381.jpg,0,3,3,2.6394855e-09,0.0,1.40008345e-24,1.0,5.1571504e-31,False
382.jpg,1,1,1,1.6207871e-19,1.0,1.0857998e-31,1.19245525e-29,9.039616e-33,False
383.jpg,0,2,0,0.02543864,4.4771166e-08,3.9073824e-18,1.2483478e-07,0.0,False
384.jpg,2,2,3,3.0802926e-19,6.1608103e-27,0.57002693,0.99999976,3.2043308e-26,False
385.jpg,0,0,0,0.9999732,3.8251872e-35,1.24207344e-14,0.0005646419,1.4861211e-34,False
386.jpg,0,4,3,1.3206523e-15,5.1308506e-33,1.4306103e-37,9.567687e-09,5.637231e-30,True
387.jpg,3,3,3,3.512675e-08,6.403017e-38,1.4155642e-12,0.013428659,6.291803e-32,True
388.jpg,0,0,0,1.0,3.5250642e-16,7.964533e-20,7.865823e-14,1.9349918e-37,False
389.jpg,1,1,1,2.0722008e-22,1.0,2.4472723e-37,2.1182747e-09,3.2908203e-27,False
39.jpg,0,0,0,1.0,8.5581126e-14,8.417617e-27,2.6566402e-06,9.324361e-25,False
390.jpg,1,1,1,4.932191e-11,1.0,3.055498e-39,8.814452e-13,1.47265456e-36,False
391.jpg,0,0,0,1.0,1.6536348e-37,5.63486e-17,3.5860215e-13,1.174151e-30,False
392.jpg,3,3,3,1.0218756e-17,3.1017102e-31,8.504448e-25,1.0,2.9373067e-35,False
393.jpg,3,3,1,4.2855896e-21,0.9998883,0.99988496,1.9558963e-06,4.2080883e-29,True
394.jpg,1,1,1,2.4602785e-18,1.0,0.0,3.4081854e-32,2.8091007e-36,False
395.jpg,0,2,0,0.9996019,0.0,6.358836e-16,2.0102773e-07,8.426894e-29,False
396.jpg,2,4,2,6.456042e-16,6.5817126e-33,0.0018025091,3.7684504e-15,1.5089041e-32,True
397.jpg,3,3,3,0.0,9.52712e-08,3.3591195e-35,0.6589531,3.221742e-37,False
398.jpg,3,3,0,5.04959e-06,2.3697564e-19,1.6558619e-12,1.0034077e-09,2.1669078e-28,True
399.jpg,0,0,0,1.0,3.2357465e-29,7.3382726e-14,4.762872e-07,1.8016537e-34,False
4.jpg,0,0,0,1.0,1.8000991e-36,3.6315815e-24,2.8282311e-12,7.581336e-35,False
40.jpg,3,4,3,5.215402e-28,9.275116e-26,2.0890622e-34,6.4050673e-16,7.212911e-29,True
400.jpg,0,3,0,1.0,3.601209e-14,1.3553415e-13,7.4135455e-12,1.1393105e-25,False
401.jpg,3,3,3,5.8183807e-20,0.0,3.349351e-12,0.9999999,3.4048432e-26,False
402.jpg,0,3,0,0.9562129,0.0,5.3836815e-05,6.2060533e-19,8.022521e-37,False
403.jpg,1,1,1,4.0619302e-35,1.0,8.54381e-29,1.3374739e-08,6.253826e-25,False
404.jpg,1,1,1,0.0,1.0,2.054627e-27,1.5680024e-15,4.0741227e-30,False
405.jpg,3,3,3,2.8687152e-06,0.0,2.033948e-10,0.00011347088,1.0913027e-37,True
406.jpg,0,0,0,0.99870837,8.070274e-39,3.339753e-14,0.07799432,4.3382193e-31,False
407.jpg,2,2,2,3.7360465e-29,0.0,1.0,0.99999976,7.109487e-29,True
408.jpg,1,1,1,0.0,1.0,1.211674e-27,6.388957e-10,8.816705e-28,False
409.jpg,0,0,0,1.0,1.1617527e-36,4.714028e-19,1.099384e-06,2.9945773e-35,False
41.jpg,3,4,2,9.3579654e-32,2.5058352e-28,4.3822404e-11,6.97815e-14,3.1623553e-31,True
410.jpg,1,1,1,8.3594315e-22,1.0,0.0,6.8354893e-35,5.795549e-25,False
411.jpg,2,3,3,3.269621e-36,9.756267e-27,1.6780652e-33,1.7671689e-06,2.2125284e-30,True
412.jpg,3,3,3,3.4165526e-26,2.1013343e-38,2.6049058e-06,0.9999025,3.76067e-36,False
413.jpg,0,3,3,2.3753661e-09,1.3957604e-29,1.6655531e-10,0.99300945,1.493999e-27,False
414.jpg,3,3,3,1.2366615e-27,0.0,0.021512814,1.0,1.4229419e-29,False
415.jpg,2,3,0,5.480275e-10,6.984989e-23,7.352907e-12,4.0871231e-10,2.7274369e-27,True
416.jpg,0,3,0,1.0,0.0,8.997938e-21,1.0692134e-05,1.6079295e-33,False
417.jpg,3,3,3,1.3943235e-14,0.0,1.9559486e-23,0.9999957,2.1238572e-32,False
418.jpg,0,0,0,1.0,3.588585e-33,1.8927836e-33,0.0033125454,0.0,False
419.jpg,1,1,1,2.011602e-25,1.0,4.968873e-19,2.7108445e-13,1.9464011e-36,False
42.jpg,1,1,1,4.059296e-28,1.0,0.0,6.4923552e-21,0.0,False
420.jpg,1,1,1,0.0,1.0,0.0,1.222422e-19,1.5867755e-38,False
421.jpg,3,3,1,1.7415583e-35,1.0,0.0,8.15636e-09,5.414069e-34,False
422.jpg,3,3,3,3.6590367e-10,1.9794845e-34,7.243838e-13,0.0015304448,7.301278e-36,True
423.jpg,3,2,2,3.5899579e-31,7.84025e-34,1.0,0.99997926,1.7690859e-34,True
424.jpg,2,2,2,0.0,6.393064e-29,1.0,1.5727711e-06,2.802384e-25,False
425.jpg,0,0,0,1.0,3.5274595e-38,6.5547068e-24,0.0023460211,1.5041489e-35,False
426.jpg,1,1,1,0.0,1.0,0.0,8.084501e-26,0.0,False
427.jpg,2,3,3,6.8778517e-23,7.193202e-12,8.940982e-07,1.0,4.40913e-29,False
428.jpg,2,2,2,1.4120972e-18,6.850556e-26,1.0,2.0409936e-06,1.2474491e-28,False
429.jpg,2,2,2,1.7253143e-07,1.0767516e-21,0.8227047,3.746695e-07,3.6610263e-25,False
43.jpg,1,1,1,2.0863177e-31,1.0,1.6422112e-16,3.9527447e-27,5.93171e-28,False
430.jpg,1,1,1,3.573357e-24,1.0,1.0144779e-37,0.9999989,9.9456106e-36,True
431.jpg,2,2,2,4.2561542e-19,2.322272e-27,0.99999595,0.007584696,1.9070157e-35,False
432.jpg,2,2,2,1.4222242e-12,1.3410375e-19,0.9999598,3.0255903e-13,4.5549065e-37,False
433.jpg,2,2,2,1.7443785e-19,0.0,1.0,3.4010044e-09,0.0,False
434.jpg,3,0,3,4.3479835e-07,2.555129e-30,1.2105104e-07,0.95052487,2.0982234e-33,False
435.jpg,1,1,1,2.071497e-30,1.0,0.0,6.9240377e-12,2.650101e-38,False
436.jpg,1,1,1,8.73956e-34,0.00074854924,4.257837e-22,6.853353e-11,1.3112172e-34,True
437.jpg,3,3,3,8.676975e-34,2.7818732e-23,0.0069951117,1.0,1.3069223e-27,False
438.jpg,2,3,2,4.7782392e-14,6.724477e-30,0.99999905,2.6882882e-08,2.6678363e-34,False
439.jpg,3,3,3,1.4729839e-24,0.0,6.311701e-19,0.99999976,2.040505e-27,False
44.jpg,0,0,0,0.9999999,6.6742705e-34,8.621513e-19,2.1138462e-10,1.0344989e-36,False
440.jpg,0,3,3,2.0896742e-28,5.8202884e-28,6.2899247e-34,6.706645e-23,2.1110899e-29,True
441.jpg,0,3,0,0.99995303,2.2598599e-13,5.4815895e-11,1.3900541e-05,5.256431e-34,False
442.jpg,0,0,0,0.9999999,0.0,3.243153e-19,1.876623e-09,1.8806247e-36,False
443.jpg,2,2,2,1.4974002e-26,6.027278e-37,1.0,1.6818699e-09,1.0567126e-33,False
444.jpg,2,2,2,6.205703e-25,0.0,1.0,2.3614975e-13,4.7321113e-29,False
445.jpg,3,3,3,1.5286069e-33,0.0,8.13804e-09,1.0,1.5425397e-29,False
446.jpg,1,1,1,1.3997521e-32,1.0,4.9420357e-32,0.16829233,1.4313884e-33,False
447.jpg,0,3,0,0.86666065,4.530277e-17,0.0,1.13182665e-07,1.3267382e-28,False
448.jpg,2,2,2,2.7368431e-08,4.3279336e-33,0.9999938,2.9278155e-12,3.6468654e-32,False
449.jpg,0,0,0,1.0,2.3338265e-34,4.7499193e-24,1.0383729e-07,6.200236e-33,False
45.jpg,0,0,0,1.0,2.0647306e-35,2.713188e-09,5.2079746e-10,1.966462e-36,False
450.jpg,0,0,0,1.0,0.0,6.223928e-08,2.7958677e-12,1.2298067e-35,False
451.jpg,1,1,1,0.0,1.0,0.0,4.9217773e-23,4.505737e-31,False
453.jpg,1,1,1,0.0,1.0,4.5405655e-27,3.772336e-14,1.4691033e-28,False
454.jpg,2,3,2,1.3790184e-32,4.7615396e-35,1.0,0.00021390508,8.988704e-30,False
455.jpg,2,2,2,0.0,3.0274396e-08,1.0,8.506371e-08,4.250171e-25,False
456.jpg,3,3,3,9.6532175e-24,0.0,8.3412195e-20,6.827998e-08,5.8147765e-38,True
457.jpg,0,0,0,1.0,0.0,2.9167526e-07,1.9642514e-20,3.0719263e-34,False
459.jpg,3,2,2,1.4566274e-18,0.0,0.99994266,4.7372536e-16,7.5023924e-35,False
46.jpg,1,1,1,0.0,0.9999999,6.1597198e-30,1.0572865e-08,9.076736e-31,False
460.jpg,2,2,2,0.00035281916,0.0,1.0,0.95087224,2.2145213e-30,False
461.jpg,3,1,1,1.3689505e-31,0.9999999,4.7963226e-35,8.245155e-17,8.067186e-34,False
462.jpg,1,1,1,6.3760936e-20,1.0,0.0,7.77927e-18,1.7433432e-31,False
463.jpg,2,3,3,8.097953e-20,3.396133e-22,0.9997725,1.0,2.56367e-24,True
464.jpg,3,2,2,3.8394526e-14,5.946563e-39,0.017054021,0.0005975543,2.1175104e-36,True
465.jpg,3,3,3,1.0305787e-08,5.6825785e-35,0.00022752337,0.8729847,5.6094563e-36,False
466.jpg,3,3,3,2.0171883e-25,2.6648507e-23,0.00013837595,0.9999937,5.7280666e-27,False
467.jpg,3,3,3,0.9961274,2.8785013e-38,6.8840967e-16,0.99978,1.2277628e-28,True
468.jpg,0,3,0,0.84237415,0.0,1.969514e-13,0.002908738,5.8523266e-35,False
469.jpg,0,0,0,0.9562948,7.3466024e-26,2.521189e-18,0.78151923,3.9373186e-35,False
47.jpg,3,3,2,1.0894431e-15,0.0,0.0008704938,7.576926e-09,1.3391511e-34,True
470.jpg,0,0,0,1.0,1.6764328e-34,1.7601776e-22,8.161949e-16,1.5399833e-35,False
471.jpg,3,3,2,7.277964e-24,2.7643022e-38,1.0,0.9995571,1.1264165e-30,True
472.jpg,3,3,3,3.791798e-22,1.3639843e-14,6.365517e-05,0.9999993,1.1536755e-28,False
473.jpg,1,3,3,0.0,1.4675608e-16,9.246102e-36,8.6909946e-10,3.6022925e-30,True
474.jpg,3,3,0,1.101731e-05,7.0471994e-35,7.668341e-14,1.5791104e-06,1.929417e-32,True
475.jpg,0,3,0,0.7920808,2.8073012e-36,1.947934e-18,1.3982036e-06,1.5367185e-30,False
476.jpg,2,2,2,7.1553214e-17,5.5722243e-34,0.99999964,4.9869393e-16,0.0,False
477.jpg,3,3,3,5.237104e-16,0.0,1.0705296e-07,0.99998033,2.7698414e-32,False
479.jpg,2,2,2,1.5183896e-11,7.57535e-13,1.0,3.8202954e-16,5.784447e-30,False
48.jpg,2,2,2,8.950942e-27,5.053336e-30,1.0,6.287476e-07,1.7494225e-27,False
480.jpg,3,3,3,1.7734948e-05,0.0,4.622366e-15,1.0,4.984935e-34,False
481.jpg,2,2,2,6.401117e-29,3.328263e-36,1.0,1.6465935e-19,5.2859037e-36,False
482.jpg,0,4,2,0.0,0.0,9.71563e-21,1.4814328e-29,1.0175907e-36,True
483.jpg,0,0,0,1.0,2.697816e-31,4.9009243e-23,0.006790054,3.6503967e-34,False
484.jpg,1,1,1,0.0,1.0,9.691561e-30,2.3445864e-13,9.091149e-24,False
485.jpg,0,0,0,1.0,2.674017e-37,1.0186668e-28,2.1089392e-08,2.8029836e-32,False
486.jpg,1,1,1,0.0,1.0,1.2904935e-36,0.00024156467,3.283777e-32,False
487.jpg,2,3,2,0.0,7.834681e-36,0.0010418857,1.1273967e-30,3.4768496e-33,True
488.jpg,3,3,3,0.0,5.7800364e-37,1.35292815e-33,1.0,1.4828076e-35,False
49.jpg,1,3,3,0.0,1.0800376e-15,1.276431e-38,0.00032504948,2.3253558e-28,True
490.jpg,3,2,2,1.8327599e-31,1.1911711e-25,0.9999198,0.99989474,6.720435e-27,True
491.jpg,0,0,0,1.0,1.6088003e-26,2.576318e-38,4.6013678e-08,8.242182e-36,False
492.jpg,2,4,2,0.0,0.0,5.252062e-19,5.3483053e-32,6.698108e-37,True
493.jpg,1,1,1,8.801762e-33,1.0,1.485006e-25,3.0982755e-12,1.7976267e-31,False
494.jpg,3,3,3,1.100387e-36,1.8626452e-38,7.0025624e-33,2.1677624e-06,7.817851e-34,True
495.jpg,1,1,1,1.0709418e-38,1.0,3.495887e-37,1.3364865e-20,7.248493e-29,False
496.jpg,0,0,0,1.0,0.0,4.5392517e-26,9.837162e-05,3.240307e-35,False
497.jpg,0,0,2,1.3250363e-07,0.0,2.5377572e-05,4.7604835e-06,5.5817055e-29,True
498.jpg,2,2,2,5.4265564e-27,1.3614383e-35,0.011352104,5.5287528e-05,3.6927899e-28,True
499.jpg,2,2,2,1.4077175e-07,0.0,0.9999993,5.90344e-08,1.433768e-37,False
5.jpg,0,0,0,1.0,0.0,5.673982e-19,3.2204556e-05,4.869178e-35,False
50.jpg,0,3,3,0.0,4.3022767e-23,4.1904e-38,0.0045727463,5.7994804e-27,True
500.jpg,3,3,3,1.12032e-09,0.0,2.8990953e-32,1.0,4.8921738e-34,False
501.jpg,1,1,1,3.9125878e-33,1.0,1.6073657e-25,1.6378558e-25,7.314173e-39,False
502.jpg,0,4,2,2.1442507e-31,1.9130118e-28,9.085673e-16,9.948358e-18,5.922654e-32,True
503.jpg,0,0,0,1.0,5.230041e-37,0.052406993,5.3360653e-14,4.393167e-35,False
504.jpg,3,4,3,0.0,1.8258734e-30,1.0801898e-23,7.203021e-19,2.7822925e-34,True
506.jpg,2,3,2,6.034658e-16,2.0139633e-21,0.014163448,0.0023077102,1.2933616e-29,True
507.jpg,0,3,0,0.027964028,2.6918125e-31,1.464916e-07,0.0077830846,2.1809065e-35,False
508.jpg,3,3,3,1.4320857e-07,0.0,2.1653885e-12,0.9997707,2.806114e-35,False
509.jpg,3,3,3,2.069759e-30,2.6564632e-26,0.052798804,0.8883636,5.3755896e-25,False
51.jpg,0,0,0,1.0,0.0,6.4565247e-19,1.1371797e-08,1.0146767e-34,False
510.jpg,2,3,1,7.3436716e-38,1.0,0.9999993,0.0009499581,5.6618925e-35,True
511.jpg,0,3,3,4.332564e-12,3.062812e-26,2.8435775e-07,1.0,8.890781e-26,False
512.jpg,1,3,1,0.0,1.0,2.1704209e-38,5.74015e-09,6.8808885e-25,False
513.jpg,2,2,2,4.6271196e-19,7.115829e-31,1.0,3.3439845e-11,3.501978e-27,False
515.jpg,0,0,0,1.0,2.6511403e-32,3.40469e-17,7.609966e-12,6.958784e-33,False
516.jpg,1,1,1,1.7921753e-17,1.0,4.8035244e-25,8.330346e-12,9.454877e-26,False
517.jpg,2,2,2,1.438035e-22,5.3400457e-33,1.0,1.8908191e-05,3.4207052e-38,False
518.jpg,0,0,0,0.98740226,2.3452935e-35,3.191973e-06,3.1918674e-08,1.2678774e-35,False
519.jpg,2,2,2,0.0,2.346355e-38,1.0,0.0074470267,7.7964336e-35,False
52.jpg,3,2,3,0.0,0.0,0.21794158,0.99579096,2.924494e-35,False
520.jpg,0,0,0,1.0,1.931513e-35,4.3023064e-32,1.2444684e-14,1.552488e-35,False
521.jpg,1,3,1,8.1811383e-19,0.99999964,8.310351e-12,5.430991e-26,9.344574e-35,False
522.jpg,1,1,1,0.0,1.0,6.151496e-39,3.1075308e-20,3.485842e-32,False
523.jpg,3,4,3,1.2197567e-13,9.815021e-35,1.8114346e-13,2.7954362e-08,1.12924636e-32,True
524.jpg,3,0,3,1.4634157e-12,0.0,2.8966663e-15,0.56455964,5.201895e-34,False
525.jpg,3,4,3,0.0,2.8988844e-25,2.934151e-26,1.5530312e-06,2.8624857e-35,True
526.jpg,2,2,3,1.1329099e-24,4.232729e-10,2.3469695e-06,0.07590553,1.779193e-31,False
527.jpg,2,2,2,6.5541886e-37,0.0,1.0,1.1744274e-10,7.5332744e-36,False
528.jpg,0,2,0,0.96466255,5.778198e-25,4.7178403e-12,8.675133e-09,1.6807571e-24,False
529.jpg,3,3,3,2.3323482e-06,6.584113e-21,4.638547e-22,9.286656e-05,1.0788212e-33,True
53.jpg,2,2,2,1.0908651e-23,1.0630825e-37,0.99999404,0.0016954327,3.4458045e-27,False
530.jpg,1,3,1,1.1573615e-19,0.025257448,0.0,0.00019848035,6.5799695e-36,False
531.jpg,2,2,2,1.7080465e-31,0.0,1.0,1.4034244e-18,0.0,False
532.jpg,1,3,3,6.527537e-23,9.106299e-13,1.5941808e-34,6.319035e-08,1.9518877e-29,True
533.jpg,3,3,3,7.683049e-05,0.0,7.373056e-17,0.9999974,6.337516e-34,False
534.jpg,2,2,3,0.0,0.0,0.9999999,1.0,2.1594722e-36,True
535.jpg,2,3,2,2.3449245e-22,2.8720022e-27,0.04316778,4.550664e-06,1.0857369e-25,False
536.jpg,2,4,3,0.0,0.0,2.9573832e-30,9.476783e-21,3.3791283e-36,True
537.jpg,1,3,3,1.6904082e-32,5.5767215e-23,3.1933964e-19,9.285196e-13,6.467338e-29,True
538.jpg,3,3,3,5.773831e-19,0.0,1.3833955e-19,0.99997663,4.7895368e-36,False
539.jpg,0,0,0,1.0,3.5814117e-37,1.1558887e-25,7.415554e-12,5.7863655e-38,False
540.jpg,2,2,2,2.4379792e-17,1.7460632e-26,0.99999976,7.2261447e-10,6.724215e-39,False
541.jpg,0,0,0,0.999943,0.0,3.7549892e-08,6.658874e-11,2.9165294e-34,False
542.jpg,0,3,3,7.0745e-07,0.0,1.6265022e-36,0.9998037,1.0972691e-27,False
543.jpg,2,2,2,2.918605e-23,7.8145644e-13,0.99999285,0.0004895248,1.0027832e-33,False
544.jpg,0,3,0,0.001025184,9.882486e-22,4.4624443e-12,5.2607457e-11,6.89263e-33,True
545.jpg,0,0,0,0.9999999,1.8935121e-34,1.353822e-17,7.885529e-11,5.9367626e-34,False
546.jpg,2,2,2,1.2692732e-09,6.6477434e-34,0.9999999,1.893812e-15,1.6025185e-38,False
547.jpg,0,3,3,1.5124455e-07,2.5892953e-37,7.373675e-17,0.011192176,5.121264e-35,True
548.jpg,2,2,2,3.461648e-23,1.6029408e-30,1.0,5.6697186e-12,2.9528618e-38,False
549.jpg,1,1,1,3.790498e-21,1.0,8.8006215e-14,1.3545245e-32,8.123885e-34,False
551.jpg,3,3,3,0.0,7.678713e-23,7.96863e-10,0.07507197,1.13291994e-29,False
552.jpg,0,3,0,0.8488439,2.0105339e-34,6.432807e-17,7.4897644e-06,2.6002197e-32,False
553.jpg,3,3,2,4.7082816e-17,5.20861e-25,6.4968376e-14,2.0697697e-20,8.713389e-28,True
554.jpg,2,3,3,7.698111e-20,1.8677333e-37,0.9846299,0.9999882,0.0,True
555.jpg,1,1,1,6.7183976e-08,1.0,0.0,1.1313234e-19,5.516977e-27,False
556.jpg,0,3,0,0.9903154,5.282933e-39,9.165015e-14,0.9828362,3.3403785e-32,True
557.jpg,2,2,2,3.518542e-12,0.0,0.99999034,2.46999e-09,2.1574084e-26,False
558.jpg,1,1,1,9.247573e-38,1.0,0.0,1.1283702e-28,0.0,False
559.jpg,0,3,0,4.0096275e-08,1.1118675e-30,2.3317013e-14,4.5627344e-10,3.1756115e-34,True
56.jpg,1,1,1,1.9414998e-28,1.0,0.0,2.6329392e-24,4.7749947e-37,False
560.jpg,2,2,2,9.1715543e-07,8.6577214e-29,1.0,1.2830066e-08,8.402986e-35,False
561.jpg,0,4,3,0.0,0.0,1.8104253e-25,5.729624e-25,7.368141e-38,True
562.jpg,2,2,2,1.101293e-38,0.0,1.0,7.900309e-12,3.2166012e-34,False
563.jpg,2,2,2,1.7665342e-22,6.670716e-39,0.9999999,1.1509992e-08,0.0,False
564.jpg,1,4,3,2.6900477e-38,3.9626892e-22,6.9706476e-29,3.0694828e-16,2.0875007e-34,True
565.jpg,2,2,2,8.3181807e-13,1.4741961e-19,0.99999964,0.9998518,3.9924313e-28,True
566.jpg,0,0,0,1.0,4.329755e-31,1.575088e-23,1.5350402e-07,0.0,False
567.jpg,2,2,2,8.526477e-24,9.2142996e-30,1.0,0.00010757274,1.6310532e-25,False
568.jpg,1,1,1,0.0,1.0,0.0,3.230825e-06,9.580026e-25,False
569.jpg,1,1,1,3.19536e-33,1.0,1.3340887e-18,4.63183e-10,1.475419e-24,False
57.jpg,1,1,1,0.0,1.0,5.7637364e-13,0.0026555564,1.3952813e-29,False
570.jpg,1,1,1,0.0,1.0,0.0,2.696644e-23,1.1090513e-36,False
571.jpg,2,2,2,1.2414472e-23,5.563267e-32,1.0,2.6603507e-12,0.0,False
572.jpg,1,3,3,0.0,1.2821332e-27,2.960202e-39,0.002767372,1.9873185e-31,True
573.jpg,1,1,1,1.0876498e-29,1.0,0.0,6.528875e-25,1.2384261e-36,False
574.jpg,3,3,3,1.0570901e-21,0.0,1.1970155e-32,1.0,2.9210405e-33,False
575.jpg,3,3,3,1.8138291e-22,6.1819132e-24,1.1439995e-20,0.36774817,1.0978964e-36,False
576.jpg,0,0,0,1.0,0.0,1.3317554e-17,1.1885436e-09,5.6330624e-37,False
577.jpg,0,3,0,0.9999999,3.8492623e-22,1.9202599e-18,1.134584e-06,4.2876216e-34,False
578.jpg,1,1,1,0.0,1.0,2.3126855e-30,0.35284245,5.1416696e-24,False
579.jpg,2,3,3,1.0536704e-24,3.6788028e-19,2.2950318e-28,1.0,1.3267109e-16,False
58.jpg,1,1,3,0.0,1.5989944e-09,9.505625e-24,0.0013726484,3.3716086e-36,True
580.jpg,3,3,3,4.4532038e-11,0.0,4.3401834e-11,1.0,1.3528855e-35,False
581.jpg,3,3,3,2.836223e-14,0.0,2.5284332e-17,1.0,1.3547267e-31,False
582.jpg,1,1,1,8.456826e-33,1.0,0.0,2.1028862e-19,4.2058648e-33,False
583.jpg,1,1,1,0.0,1.0,1.086137e-28,3.6163254e-21,9.469933e-25,False
584.jpg,2,3,2,9.680392e-17,3.0842217e-33,0.9999995,6.116085e-07,9.698452e-35,False
585.jpg,1,1,1,2.60278e-32,0.99998593,3.8783053e-11,1.1249696e-11,1.5429701e-28,False
586.jpg,0,0,0,0.99929905,0.0,0.32416353,8.098331e-18,4.937593e-30,False
